nome_teste,entidade,resultado
not_null_date_entered_15875551,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::DATE_ENTERED_15875551>,Failed
not_null_date_entered_15875551,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::DATE_ENTERED_15875551>,Sem execução
not_null_date_exited_111842127,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::DATE_EXITED_111842127>,Sem execução
not_null_date_exited_111842127,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::DATE_EXITED_111842127>,Failed
not_null_date_exited_15875545,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::DATE_EXITED_15875545>,Failed
not_null_date_exited_15875545,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::DATE_EXITED_15875545>,Sem execução
not_null_date_exited_15875547,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::DATE_EXITED_15875547>,Sem execução
not_null_date_exited_15875547,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::DATE_EXITED_15875547>,Failed
not_null_date_exited_15875548,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::DATE_EXITED_15875548>,Sem execução
not_null_date_exited_15875548,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::DATE_EXITED_15875548>,Failed
not_null_date_exited_15875551,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::DATE_EXITED_15875551>,Failed
not_null_date_exited_15875551,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::DATE_EXITED_15875551>,Sem execução
not_null_datepayment,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_STATUS_INVEST_DIVIDENDOS::columns::DATEPAYMENT>,Sem execução
not_null_datepayment,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_ASSETS_DIVIDEND_QUOTATION::columns::DATEPAYMENT>,Sem execução
not_null_day,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR::columns::DAY>,Success
not_null_depara_assinatura,<#E::table::Suno SnowFlake.REFINED_RESEARCH.SUBSCRIBER_EVENTS.SUBSCRIBER_EVENTS_DAILY::columns::DEPARA_ASSINATURA>,Sem execução
not_null_depara_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACOES_POR_FREQUENCIA_ACESSO::columns::DEPARA_ASSINATURA>,Sem execução
not_null_depara_assinatura,<#E::table::Suno SnowFlake.REFINED_RESEARCH.SUBSCRIBER_EVENTS.VW_MEDIA_ACESSO_MENSAL::columns::DEPARA_ASSINATURA>,Sem execução
not_null_depara_assinatura,<#E::table::Suno SnowFlake.REFINED_RESEARCH.SUBSCRIBER_EVENTS.VW_ACESSO_MENSAL_BUCKETIZADO::columns::DEPARA_ASSINATURA>,Sem execução
not_null_descstatus,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_RESULTADOS::columns::DESCSTATUS>,Sem execução
not_null_dia,<#E::table::Suno SnowFlake.REFINED_GLOBAL.GLOBAL.DIM_TEMPO::columns::DIA>,Sem execução
not_null_dia_ano,<#E::table::Suno SnowFlake.REFINED_GLOBAL.GLOBAL.DIM_TEMPO::columns::DIA_ANO>,Sem execução
not_null_dias_da_assinatura_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES_V3::columns::DIAS_DA_ASSINATURA_ATUAL>,Sem execução
not_null_dia_semana,<#E::table::Suno SnowFlake.REFINED_GLOBAL.GLOBAL.DIM_TEMPO::columns::DIA_SEMANA>,Sem execução
not_null_diff_estoque_min_max_date_month_to_date,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_COTISTAS_SELLOUT_WEEKLY::columns::DIFF_ESTOQUE_MIN_MAX_DATE_MONTH_TO_DATE>,Sem execução
not_null_diff_estoque_min_max_date_week,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_COTISTAS_SELLOUT_WEEKLY::columns::DIFF_ESTOQUE_MIN_MAX_DATE_WEEK>,Sem execução
not_null_document,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_CPFS_STATUS_DISTINCT::columns::DOCUMENT>,Sem execução
not_null_document,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_CPFS_STATUS_DISTINCT::columns::DOCUMENT>,Sem execução
not_null_document,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.UNIFIED_DIM_CUSTOMERS::columns::DOCUMENT>,Sem execução
not_null_document,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_CPFS_STATUS::columns::DOCUMENT>,Sem execução
not_null_document,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DIM_CUSTOMERS::columns::DOCUMENT>,Sem execução
not_null_domain,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.LEADS_V3::columns::DOMAIN>,Sem execução
not_null_domain_ppp_np,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.LEADS_V3::columns::DOMAIN_PPP_NP>,Sem execução
not_null_dt_cancelamento,<#E::table::Suno SnowFlake.REFINED_STATUS_INVEST.ASSINATURAS.FATO_LIFECYCLE_ASSINATURAS_SI::columns::DT_CANCELAMENTO>,Failed
not_null_dt_carga,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_MARKET_SHARE_DAILY::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_VIDEO_RECENT::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_MOVIMENTACAO_HISTORICA_ASSINANTES::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_MOVIMENTACAO_COMPLETA_ASSINANTES::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES_V2::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_HISTORICA_ASSINANTES::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_VIDEO_TOP_VIEWED::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_POTENCIAL_EXPIRACAO_ASSINANTES::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.BASE_FOTO_CHURN_20241231::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_MOVIMENTACAO_COMPLETA_ASSINANTES::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_BASE_FOTO_CHURN::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_MOVIMENTACAO_ASSINANTES::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_MARKET_SHARE_MONTHLY::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_TRENDING_FINANCE_BR::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_POTENCIAL_EXPIRACAO_ASSINANTES::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACOES_POR_FREQUENCIA_ACESSO::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES_V3::columns::DT_CARGA>,Sem execução
not_null_dt_carga,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_BASE_ASSINANTES::columns::DT_CARGA>,Sem execução
not_null_dt emissao,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TR_MRR_RECEITALEGADO_FINANCEIRO::columns::DT Emissao>,Sem execução
not_null_dt fat,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TR_MRR_RECEITALEGADO_FINANCEIRO::columns::Dt fat>,Sem execução
not_null_dt_fim_assinatura,<#E::table::Suno SnowFlake.REFINED_STATUS_INVEST.ASSINATURAS.FATO_LIFECYCLE_ASSINATURAS_SI::columns::DT_FIM_ASSINATURA>,Success
not_null_dt_fim_produto_anterior,<#E::table::Suno SnowFlake.REFINED_STATUS_INVEST.ASSINATURAS.FATO_LIFECYCLE_ASSINATURAS_SI::columns::DT_FIM_PRODUTO_ANTERIOR>,Failed
not_null_dt_fim_vigencia,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.DIM_ENTIDADE::columns::DT_FIM_VIGENCIA>,Failed
not_null_dt_fim_vigencia,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.DIM_FUNDO::columns::DT_FIM_VIGENCIA>,Failed
not_null_dt_inicio_assinatura,<#E::table::Suno SnowFlake.REFINED_STATUS_INVEST.ASSINATURAS.FATO_LIFECYCLE_ASSINATURAS_SI::columns::DT_INICIO_ASSINATURA>,Success
not_null_dt_inicio_vigencia,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.DIM_FUNDO::columns::DT_INICIO_VIGENCIA>,Success
not_null_dt_inicio_vigencia,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.DIM_ENTIDADE::columns::DT_INICIO_VIGENCIA>,Success
not_null_dtposicao,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.FATO_POSICAO_DIARIA::columns::DTPOSICAO>,Failed
not_null_dt_snapshot,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_VIDEO_TOP_VIEWED::columns::DT_SNAPSHOT>,Sem execução
not_null_dt_snapshot,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_TRENDING_FINANCE_BR::columns::DT_SNAPSHOT>,Sem execução
not_null_dt_snapshot,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_VIDEO_RECENT::columns::DT_SNAPSHOT>,Sem execução
not_null_dt_snapshot,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_MARKET_SHARE_DAILY::columns::DT_SNAPSHOT>,Sem execução
not_null_dt_ultimo_snapshot_mes,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_MARKET_SHARE_MONTHLY::columns::DT_ULTIMO_SNAPSHOT_MES>,Sem execução
not_null_dt venda,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TR_MRR_RECEITALEGADO_FINANCEIRO::columns::Dt Venda>,Sem execução
not_null_e_mail,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::E_MAIL>,Sem execução
not_null_e_mail,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::E_MAIL>,Failed
not_null_email,<#E::table::Suno SnowFlake.REFINED_RESEARCH.SUBSCRIBER_EVENTS.VW_ACESSO_MENSAL_BUCKETIZADO::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_V4_GIO::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_V2::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CRM_MAX_ED::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_V3_GIO_ENTRIES_SAIDAS::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DIM_COTISTAS_SINGULARE::columns::EMAIL>,Failed
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_ATIVOS::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_COTISTAS_EMAILS::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.REFINED_RESEARCH.SUBSCRIBER_EVENTS.VW_INTERNACIONAL_LOGINS::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.REFINED_RESEARCH.SUBSCRIBER_EVENTS.VW_MEDIA_ACESSO_MENSAL::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_CPFS_STATUS::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_EMAIL_COTISTAS::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.RESEARCH.VW_BASE_VALIDADA_SEM_USAR_CHAT::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.RESEARCH.VW_VALIDATED_PHONES::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.UNIFIED_DIM_CUSTOMERS::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CRM_MAX_ED_PIVOT::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_CPFS_STATUS_DISTINCT::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_V3_GIO::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.RESEARCH.VW_VALID_PHONES_USER_MESSAGES::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_V5_GIO::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_RETAIL_MOV_DIARIA_DETALHE::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DIM_CUSTOMERS::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_CPFS_STATUS_DISTINCT::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FULLBASE_CLIENTESATIVOS_DIARIA::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO.VW_CPFS_RESEARCH::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.REFINED_RESEARCH.SUBSCRIBER_EVENTS.SUBSCRIBER_EVENTS_LAST::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CRM::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.REFINED_RESEARCH.SUBSCRIBER_EVENTS.SUBSCRIBER_EVENTS_DAILY::columns::EMAIL>,Sem execução
not_null_email,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS::columns::EMAIL>,Sem execução
not_null_email_closer,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::EMAIL_CLOSER>,Sem execução
not_null_email_closer,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::EMAIL_CLOSER>,Failed
not_null_email_closer_funil,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::EMAIL_CLOSER_FUNIL>,Sem execução
not_null_email_consultor,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::EMAIL_CONSULTOR>,Failed
not_null_email_consultor,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::EMAIL_CONSULTOR>,Sem execução
not_null_email_consultor,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::EMAIL_CONSULTOR>,Sem execução
not_null_email_consultor_consultoria,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::EMAIL_CONSULTOR_CONSULTORIA>,Sem execução
not_null_email_consultoria,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::EMAIL_CONSULTORIA>,Sem execução
not_null_email_consultor_lider,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::EMAIL_CONSULTOR_LIDER>,Sem execução
not_null_email_consultor_lider,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::EMAIL_CONSULTOR_LIDER>,Sem execução
not_null_email_consultor_lider,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::EMAIL_CONSULTOR_LIDER>,Failed
not_null_email_consultor_lider_consultoria,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::EMAIL_CONSULTOR_LIDER_CONSULTORIA>,Sem execução
not_null_email_funil,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_FUNIL_CONSULTORIA::columns::EMAIL_FUNIL>,Sem execução
not_null_end_date,<#E::table::Suno SnowFlake.SERVING_LAYER.CRM.VW_BASE_01072025::columns::END_DATE>,Sem execução
not_null_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_V4_GIO::columns::ENDDATE>,Sem execução
not_null_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_ATIVOS::columns::ENDDATE>,Sem execução
not_null_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_V2::columns::ENDDATE>,Sem execução
not_null_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CRM::columns::ENDDATE>,Sem execução
not_null_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CLASSIFICACAO_RENOVACAO::columns::ENDDATE>,Sem execução
not_null_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_V3_GIO_ENTRIES_SAIDAS::columns::ENDDATE>,Sem execução
not_null_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_CONSOLIDATION_EXECUTION_TIME::columns::ENDDATE>,Sem execução
not_null_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS::columns::ENDDATE>,Sem execução
not_null_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_V3_GIO::columns::ENDDATE>,Sem execução
not_null_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_V5_GIO::columns::ENDDATE>,Sem execução
not_null_enddate final (+adddays),<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_AUDIT_SUBSCRIPTIONS_RAW_SUNOCORE::columns::EndDate Final (+AddDays)>,Sem execução
not_null_enddate raw,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_AUDIT_SUBSCRIPTIONS_RAW_SUNOCORE::columns::EndDate Raw>,Sem execução
not_null_enddate_raw,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH_BKP_20260319::columns::ENDDATE_RAW>,Sem execução
not_null_enddate_raw,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.BKP_DT_LIFECYCLE_SUBS_UN_TRUTH_20260528::columns::ENDDATE_RAW>,Sem execução
not_null_enddate_raw,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::ENDDATE_RAW>,Success
not_null_enddate_raw,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FULLBASE_CLIENTESATIVOS_DIARIA::columns::ENDDATE_RAW>,Sem execução
not_null_entrada_plano_atual,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH_BKP_20260319::columns::ENTRADA_PLANO_ATUAL>,Sem execução
not_null_entrada_plano_atual,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_RETAIL_MOV_DIARIA_DETALHE::columns::ENTRADA_PLANO_ATUAL>,Sem execução
not_null_entrada_plano_atual,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_DIM_SUBS_STATUS_UN_TRUTH::columns::ENTRADA_PLANO_ATUAL>,Sem execução
not_null_entrada_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FULLBASE_CLIENTESATIVOS_DIARIA::columns::ENTRADA_PLANO_ATUAL>,Sem execução
not_null_entrada_plano_atual,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.BKP_DT_LIFECYCLE_SUBS_UN_TRUTH_20260528::columns::ENTRADA_PLANO_ATUAL>,Sem execução
not_null_entrada_plano_atual,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_FAT_SUBS_ACTIVITY_UN_TRUTH::columns::ENTRADA_PLANO_ATUAL>,Sem execução
not_null_entrada_plano_atual,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::ENTRADA_PLANO_ATUAL>,Success
not_null_entrada_plano_atual_fat,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_VENDAS_V2_260128::columns::ENTRADA_PLANO_ATUAL_FAT>,Sem execução
not_null_entrada_plano_detalhe,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::ENTRADA_PLANO_DETALHE>,Success
not_null_estimated_zero_estoque_date,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_SELLOUT_SNEL_DT::columns::ESTIMATED_ZERO_ESTOQUE_DATE>,Sem execução
not_null_estimated_zero_estoque_date_4w_avg,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_SELLOUT_SNEL_DT::columns::ESTIMATED_ZERO_ESTOQUE_DATE_4W_AVG>,Sem execução
not_null_estimated_zero_estoque_date_4w_avg,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_COTISTAS_SELLOUT_WEEKLY::columns::ESTIMATED_ZERO_ESTOQUE_DATE_4W_AVG>,Sem execução
not_null_estimated_zero_estoque_date_4w_avg_movement,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_COTISTAS_SELLOUT_WEEKLY::columns::ESTIMATED_ZERO_ESTOQUE_DATE_4W_AVG_MOVEMENT>,Sem execução
not_null_estoque_max_date,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_SELLOUT_SNEL_DT::columns::ESTOQUE_MAX_DATE>,Sem execução
not_null_estoque_max_date,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_COTISTAS_SELLOUT_WEEKLY::columns::ESTOQUE_MAX_DATE>,Sem execução
not_null_estoque_min_date,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_SELLOUT_SNEL_DT::columns::ESTOQUE_MIN_DATE>,Sem execução
not_null_estoque_min_date,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_COTISTAS_SELLOUT_WEEKLY::columns::ESTOQUE_MIN_DATE>,Sem execução
not_null_event_data,<#E::table::Suno SnowFlake.SERVING_LAYER.GERAL.GA4_SESSOES_POR_TRAFFIC_SOURCE::columns::event_data>,Sem execução
not_null_event_date,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_GA4_BEGIN_CHECKOUT_EVENTS::columns::EVENT_DATE>,Sem execução
not_null_event_date,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_GA4_TRANSACTIONS::columns::EVENT_DATE>,Sem execução
not_null_event_date,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_GA4_PAGE_VIEWS::columns::EVENT_DATE>,Sem execução
not_null_event_date_converted,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.DT_GA4_PAGE_VIEWS_TRUSTED::columns::EVENT_DATE_CONVERTED>,Sem execução
not_null_event_date_converted,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_GA4_PAGE_VIEWS_TRUSTED::columns::EVENT_DATE_CONVERTED>,Sem execução
not_null_expected_days,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_SELLOUT_SNEL_DT::columns::EXPECTED_DAYS>,Sem execução
not_null_expected_days,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_COTISTAS_SELLOUT_WEEKLY::columns::EXPECTED_DAYS>,Sem execução
not_null_fail_date,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO_CORE.VW_CORE_RENEWAL_RETRY_OUTCOMES::columns::FAIL_DATE>,Sem execução
not_null_fail_date,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO_CORE.VW_LEGADO_RENEWAL_RETRY_OUTCOMES::columns::FAIL_DATE>,Sem execução
